slug,source_token,lookup_id,原配置来源token,精确查询已验证,候选字段
xl/gpt-5.6-terra,models.dev/llmgateway,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-5.6-terra,models.dev/openai,gpt-5.6-terra,是,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-5.6-terra,models.dev/opencode,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-5.6-terra,models.dev/pioneer,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
xl/gpt-5.6-terra,models.dev/requesty,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""max""}]}"
xl/gpt-5.6-terra,models.dev/routing-run,gpt-5.6-terra,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""]}"
xl/gpt-5.6-terra,models.dev/sap-ai-core,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-5.6-terra,models.dev/vivgrid,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-5.6-terra,models.dev/xpersona,gpt-5.6-terra,否,是,"{""context_window"":372000,""input_modalities"":[""text"",""image""],""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-6-astra,models.dev/azure,gpt-6-astra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-6-astra,models.dev/github-copilot,gpt-6-astra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-6-astra,models.dev/llmgateway,gpt-6-astra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image""],""max_output_tokens"":1050000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-6-astra,models.dev/neon,gpt-6-astra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text"",""image""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-6-astra,models.dev/openai,gpt-6-astra,是,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-6-astra,models.dev/opencode,gpt-6-astra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-6-astra,models.dev/vivgrid,gpt-6-astra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/gpt-image-2,models.dev/azure,gpt-image-2,否,是,"{""context_window"":0,""input_modalities"":[""text"",""image""],""max_output_tokens"":0,""output_modalities"":[""image""]}"
xl/gpt-image-2,models.dev/kenari,gpt-image-2,否,是,"{""context_window"":272000,""input_modalities"":[""text"",""image""],""max_output_tokens"":16384,""output_modalities"":[""image""]}"
xl/gpt-image-2,models.dev/openai,gpt-image-2,是,是,"{""context_window"":0,""input_modalities"":[""text"",""image""],""max_input_tokens"":0,""max_output_tokens"":0,""output_modalities"":[""image""]}"
xl/grok-4.5,models.dev/abacus,grok-4.5,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":32768,""output_modalities"":[""text""]}"
xl/grok-4.5,models.dev/aihubmix,grok-4.5,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image""],""max_output_tokens"":1000000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
xl/grok-4.5,models.dev/daoxe,grok-4.5,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":500000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
xl/grok-4.5,models.dev/github-copilot,grok-4.5,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_input_tokens"":372000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
xl/grok-4.5,models.dev/opencode-go,grok-4.5,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":500000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
xl/grok-4.5,models.dev/opencode,grok-4.5,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":500000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
xl/grok-4.5,models.dev/pioneer,grok-4.5,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
xl/grok-4.5,models.dev/requesty,grok-4.5,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":500000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""max""}]}"
xl/grok-4.5,models.dev/xai,grok-4.5,是,是,"{""context_window"":500000,""input_modalities"":[""text"",""image"",""pdf""],""max_output_tokens"":500000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
xl/grok-4.6,models.dev/abacus,grok-4.6,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":32768,""output_modalities"":[""text""]}"
xl/grok-4.6,models.dev/aihubmix,grok-4.6,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":500000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
xl/grok-4.6,models.dev/azure,grok-4.6,否,是,"{""context_window"":200000,""input_modalities"":[""text"",""image""],""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
xl/grok-4.6,models.dev/github-copilot,grok-4.6,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_input_tokens"":372000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
xl/grok-4.6,models.dev/opencode-go,grok-4.6,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":500000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
xl/grok-4.6,models.dev/opencode,grok-4.6,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":500000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
xl/grok-4.6,models.dev/requesty,grok-4.6,否,是,"{""context_window"":500000,""input_modalities"":[""text"",""image""],""max_output_tokens"":500000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""max""}]}"
xl/grok-4.6,models.dev/xai,grok-4.6,是,是,"{""context_window"":500000,""input_modalities"":[""text"",""image"",""pdf""],""max_output_tokens"":500000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
xl/grok-build-0.1,models.dev/aihubmix,grok-build-0.1,否,是,"{""context_window"":256000,""input_modalities"":[""text"",""image""],""max_output_tokens"":256000,""output_modalities"":[""text""]}"
xl/grok-build-0.1,models.dev/opencode,grok-build-0.1,否,是,"{""context_window"":256000,""input_modalities"":[""text"",""image"",""pdf""],""max_output_tokens"":256000,""output_modalities"":[""text""]}"
xl/grok-build-0.1,models.dev/requesty,grok-build-0.1,否,是,"{""context_window"":256000,""input_modalities"":[""text"",""image"",""pdf""],""max_output_tokens"":256000,""output_modalities"":[""text""]}"
xl/grok-build-0.1,models.dev/xai,grok-build-0.1,是,是,"{""context_window"":256000,""input_modalities"":[""text"",""image"",""pdf""],""max_output_tokens"":256000,""output_modalities"":[""text""]}"
xl/hy4-preview,models.dev/opencode-go,hy4-preview,否,是,"{""context_window"":1024000,""input_modalities"":[""text""],""max_output_tokens"":64000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""high""}]}"
xl/hy4-preview,models.dev/tencent-token-plan,hy4-preview,否,是,"{""context_window"":1024000,""input_modalities"":[""text""],""max_output_tokens"":64000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""high""}]}"
xl/hy4-preview,models.dev/tencent-tokenhub,hy4-preview,否,是,"{""context_window"":1024000,""input_modalities"":[""text""],""max_output_tokens"":64000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""high""}]}"
xl/hy4-preview,models.dev/tencent,hy4-preview,是,是,"{""context_window"":1024000,""input_modalities"":[""text""],""max_output_tokens"":64000,""output_modalities"":[""text""]}"
xl/hy4-preview,models.dev/vancine,hy4-preview,否,是,"{""context_window"":1024000,""input_modalities"":[""text""],""max_output_tokens"":64000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""high""}]}"
xl/kimi-k3,models.dev/aihubmix,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
xl/kimi-k3,models.dev/cline-pass,cline-pass/kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
xl/kimi-k3,models.dev/coralbricks,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
xl/kimi-k3,models.dev/cortecs,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":1048576,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
xl/kimi-k3,models.dev/crof,kimi-k3,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
xl/kimi-k3,models.dev/digitalocean,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
xl/kimi-k3,models.dev/empiriolabs,kimi-k3,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
xl/kimi-k3,models.dev/github-copilot,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
xl/kimi-k3,models.dev/greenpt,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
xl/kimi-k3,models.dev/hyper,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":16000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
xl/kimi-k3,models.dev/jalapeno,Kimi-K3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""]}"
xl/kimi-k3,models.dev/kenari,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
xl/kimi-k3,models.dev/llmgateway,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
xl/kimi-k3,models.dev/moonshotai-cn,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
